Country Code;City;Location;Coordinates;Pollutant;Source Name;Unit;Value;Last Updated;Country Label
IN;Delhi;DTU, Delhi - CPCB;28.7500499, 77.1112615;CO;caaqm;µg/m³;1900.0;2022-10-31T07:15:00+05:30;India
IN;Delhi;Aya Nagar, Delhi - IMD;28.4706914, 77.1099364;O3;caaqm;µg/m³;29.5;2022-10-31T06:45:00+05:30;India
IN;Delhi;CRRI Mathura Road, Delhi - IMD;28.5512005, 77.2735737;CO;caaqm;µg/m³;960.0;2022-10-31T06:45:00+05:30;India
IN;Delhi;Major Dhyan Chand National Stadium, Delhi - DPCC;28.611281, 77.237738;SO2;caaqm;µg/m³;0.1;2022-10-31T06:00:00+05:30;India
IN;Delhi;Rohini, Delhi - DPCC;28.732528, 77.11992;CO;caaqm;µg/m³;7000.0;2022-10-31T02:00:00+05:30;India
IN;Delhi;Alipur, Delhi - DPCC;28.815329, 77.15301;CO;caaqm;µg/m³;1300.0;2022-10-31T06:00:00+05:30;India
IN;Delhi;Dr. Karni Singh Shooting Range, Delhi - DPCC;28.498571, 77.26484;PM2.5;caaqm;µg/m³;245.0;2022-10-31T06:00:00+05:30;India
IN;Delhi;Lodhi Road, Delhi - IITM;28.588333, 77.221667;PM2.5;caaqm;µg/m³;42.3;2022-08-02T15:00:00+05:30;India
IN;Delhi;Shadipur, Delhi - CPCB;28.6514781, 77.1473105;NO2;caaqm;µg/m³;36.5;2022-10-31T07:30:00+05:30;India
IN;Delhi;Jawaharlal Nehru Stadium, Delhi - DPCC;28.58028, 77.233829;PM2.5;caaqm;µg/m³;235.0;2022-10-31T06:15:00+05:30;India
IN;Delhi;R K Puram, Delhi - DPCC;28.563262, 77.186937;PM2.5;caaqm;µg/m³;268.0;2022-10-31T06:15:00+05:30;India
IN;Delhi;R K Puram, Delhi - DPCC;28.563262, 77.186937;NO2;caaqm;µg/m³;90.1;2022-10-31T06:15:00+05:30;India
IN;Delhi;Nehru Nagar, Delhi - DPCC;28.56789, 77.250515;NO2;caaqm;µg/m³;91.0;2022-10-31T06:15:00+05:30;India
IN;Delhi;Narela, Delhi - DPCC;28.822836, 77.101981;PM2.5;caaqm;µg/m³;295.0;2022-10-31T06:15:00+05:30;India
IN;Delhi;Lodhi Road, Delhi - IMD;28.5918245, 77.2273074;CO;caaqm;µg/m³;1940.0;2022-10-16T15:45:00+05:30;India
IN;Delhi;Burari Crossing, Delhi - IMD;28.7256504, 77.2011573;PM10;caaqm;µg/m³;0.0;2022-08-03T16:30:00+05:30;India
IN;Delhi;Lodhi Road, Delhi - IITM;28.588333, 77.221667;CO;caaqm;µg/m³;500.0;2022-08-02T15:00:00+05:30;India
IN;Delhi;Vivek Vihar, Delhi - DPCC;;CO;data.gov.in;µg/m³;29000.0;2022-03-25T05:00:00+05:30;India
IN;Delhi;Ashok Vihar, Delhi - DPCC;;CO;data.gov.in;µg/m³;82000.0;2022-03-25T05:00:00+05:30;India
IN;Delhi;Alipur, Delhi - DPCC;;O3;data.gov.in;µg/m³;3.0;2022-03-25T05:00:00+05:30;India
IN;Delhi;Bawana, Delhi - DPCC;;PM2.5;data.gov.in;µg/m³;230.0;2022-03-25T05:00:00+05:30;India
IN;Delhi;DTU, Delhi - CPCB;;SO2;data.gov.in;µg/m³;14.0;2022-03-25T05:00:00+05:30;India
IN;Delhi;Mandir Marg, Delhi - DPCC;;PM2.5;data.gov.in;µg/m³;173.0;2022-03-25T05:00:00+05:30;India
IN;Delhi;North Campus, DU, Delhi - IMD;;O3;data.gov.in;µg/m³;16.0;2022-03-25T05:00:00+05:30;India
IN;Delhi;NSIT Dwarka, Delhi - CPCB;;PM10;data.gov.in;µg/m³;307.0;2022-03-25T05:00:00+05:30;India
IN;Delhi;NSIT Dwarka, Delhi - CPCB;;CO;data.gov.in;µg/m³;32000.0;2022-03-25T05:00:00+05:30;India
IN;Delhi;Pusa, Delhi - IMD;;O3;data.gov.in;µg/m³;26.0;2022-03-25T05:00:00+05:30;India
IN;Delhi;East Arjun Nagar, Delhi - CPCB;28.655935, 77.294904;O3;caaqm;µg/m³;105.78;2022-01-26T12:30:00+05:30;India
IN;Delhi;East Arjun Nagar, Delhi - CPCB;28.6556017, 77.2859318;O3;caaqm;µg/m³;12.37;2020-02-10T08:30:00+05:30;India
IN;Delhi;Punjabi Bagh, Delhi - DPCC;28.6670856, 77.1301247;PM2.5;caaqm;µg/m³;74.0;2018-05-13T17:00:00+05:30;India
IN;Delhi;Rohini, Delhi - DPCC;28.7407056, 77.0577492;PM10;caaqm;µg/m³;317.0;2018-05-12T12:00:00+05:30;India
IN;Delhi;Jahangirpuri, Delhi - DPCC;28.7258373, 77.1605631;CO;caaqm;µg/m³;2300.0;2018-05-12T10:00:00+05:30;India
IN;Delhi;Wazirpur, Delhi - DPCC;28.701616, 77.164238;PM10;caaqm;µg/m³;476.0;2018-05-12T11:30:00+05:30;India
IN;Delhi;Sonia Vihar, Delhi - DPCC;28.67795, 77.29868;PM10;caaqm;µg/m³;353.0;2018-05-12T10:30:00+05:30;India
IN;Delhi;Dr. Karni Singh Shooting Range, Delhi - DPCC;28.4997315, 77.2649067;CO;caaqm;µg/m³;150.0;2018-05-09T16:30:00+05:30;India
IN;Delhi;Dr. Karni Singh Shooting Range, Delhi - DPCC;28.4997315, 77.2649067;PM10;caaqm;µg/m³;249.0;2018-05-12T10:15:00+05:30;India
IN;Delhi;Anand Vihar, Delhi - DPCC;28.6508, 77.3152;NO2;CPCB;µg/m³;469.0;2018-02-22T02:45:00+05:30;India
IN;Delhi;IGI Airport;28.56, 77.094;PM10;CPCB;µg/m³;1.05;2015-07-10T12:00:00+05:30;India
IN;Delhi;Vivek Vihar, Delhi - DPCC;;NO2;data.gov.in;µg/m³;32.0;2022-03-25T05:00:00+05:30;India
IN;Delhi;Rohini, Delhi - DPCC;;O3;data.gov.in;µg/m³;6.0;2022-03-25T05:00:00+05:30;India
IN;Delhi;Rohini, Delhi - DPCC;;CO;data.gov.in;µg/m³;62000.0;2022-03-25T05:00:00+05:30;India
IN;Delhi;Dwarka-Sector 8, Delhi - DPCC;;NO2;data.gov.in;µg/m³;43.0;2022-03-25T05:00:00+05:30;India
IN;Delhi;Nehru Nagar, Delhi - DPCC;;CO;data.gov.in;µg/m³;50000.0;2022-03-25T05:00:00+05:30;India
IN;Delhi;Dr. Karni Singh Shooting Range, Delhi - DPCC;28.4997315, 77.2649067;NO2;caaqm;µg/m³;32.4;2018-05-09T16:30:00+05:30;India
IN;Delhi;IHBAS, Dilshad Garden,New Delhi - CPCB;28.6802747, 77.2011573;NO2;caaqm;µg/m³;54.06;2018-04-28T20:00:00+05:30;India
IN;Delhi;East Arjun Nagar-Delhi CPCB;;O3;CPCB;µg/m³;73.81;2018-02-21T12:00:00+05:30;India
IN;Delhi;Civil Lines;28.6787, 77.2262;PM10;CPCB;µg/m³;684.07;2015-07-10T13:45:00+05:30;India
IN;Delhi;CRRI Mathura Road, Delhi - IMD;28.5512005, 77.2735737;PM10;caaqm;µg/m³;345.82;2022-10-31T06:45:00+05:30;India
IN;Delhi;Patparganj, Delhi - DPCC;28.623763, 77.287209;PM10;caaqm;µg/m³;354.0;2022-10-31T06:15:00+05:30;India
IN;Delhi;Bawana, Delhi - DPCC;28.7762, 77.051074;PM10;caaqm;µg/m³;493.0;2022-10-31T06:15:00+05:30;India
IN;Delhi;Sri Aurobindo Marg, Delhi - DPCC;28.531346, 77.190156;PM10;caaqm;µg/m³;309.0;2022-10-31T06:15:00+05:30;India
IN;Delhi;Alipur, Delhi - DPCC;28.815329, 77.15301;PM10;caaqm;µg/m³;449.0;2022-10-31T06:00:00+05:30;India
IN;Delhi;Chandni Chowk, Delhi - IITM;28.656756, 77.227234;NO2;caaqm;µg/m³;157.02;2022-08-02T16:00:00+05:30;India
IN;Delhi;Dr. Karni Singh Shooting Range, Delhi - DPCC;;SO2;data.gov.in;µg/m³;19.0;2022-03-25T05:00:00+05:30;India
IN;Delhi;Patparganj, Delhi - DPCC;;NO2;data.gov.in;µg/m³;32.0;2022-03-25T05:00:00+05:30;India
IN;Delhi;Wazirpur, Delhi - DPCC;;SO2;data.gov.in;µg/m³;16.0;2022-03-25T05:00:00+05:30;India
IN;Delhi;Jawaharlal Nehru Stadium, Delhi - DPCC;;SO2;data.gov.in;µg/m³;13.0;2022-03-25T05:00:00+05:30;India
IN;Delhi;North Campus, DU, Delhi - IMD;;PM10;data.gov.in;µg/m³;202.0;2022-03-25T05:00:00+05:30;India
IN;Delhi;NSIT Dwarka, Delhi - CPCB;;NO2;data.gov.in;µg/m³;56.0;2022-03-25T05:00:00+05:30;India
IN;Delhi;R K Puram, Delhi - DPCC;;PM2.5;data.gov.in;µg/m³;212.0;2022-03-25T05:00:00+05:30;India
IN;Delhi;Rohini, Delhi - DPCC;28.7407056, 77.0577492;O3;caaqm;µg/m³;42.0;2018-05-09T16:30:00+05:30;India
IN;Delhi;Rohini, Delhi - DPCC;28.7407056, 77.0577492;SO2;caaqm;µg/m³;7.7;2018-05-09T16:30:00+05:30;India
IN;Delhi;Vivek Vihar, Delhi - DPCC;28.6687803, 77.3130982;NO2;caaqm;µg/m³;18.1;2018-05-10T14:30:00+05:30;India
IN;Delhi;Ashok Vihar, Delhi - DPCC;28.6957202, 77.1812947;CO;caaqm;µg/m³;900.0;2018-05-12T10:00:00+05:30;India
IN;Delhi;Ashok Vihar, Delhi - DPCC;28.6957202, 77.1812947;SO2;caaqm;µg/m³;2.3;2018-05-12T10:00:00+05:30;India
IN;Delhi;Major Dhyan Chand National Stadium, Delhi - DPCC;28.6125027, 77.2351994;O3;caaqm;µg/m³;104.1;2018-05-12T10:00:00+05:30;India
IN;Delhi;IHBAS, Delhi - CPCB;28.6821, 77.305;NO2;CPCB;µg/m³;121.43;2018-02-22T08:15:00+05:30;India
IN;Delhi;Aya Nagar, Delhi - IMD;;CO;CPCB;µg/m³;1390.0;2018-02-22T03:30:00+05:30;India
IN;Delhi;Mandir Marg, Delhi - DPCC;28.6341, 77.2005;PM2.5;CPCB;µg/m³;149.0;2018-02-22T02:45:00+05:30;India
IN;Delhi;Shadipur, Delhi - CPCB;28.6514781, 77.1473105;SO2;caaqm;µg/m³;10.3;2022-10-31T07:30:00+05:30;India
IN;Delhi;Major Dhyan Chand National Stadium, Delhi - DPCC;28.611281, 77.237738;NO2;caaqm;µg/m³;46.4;2022-10-31T06:15:00+05:30;India
IN;Delhi;Anand Vihar, Delhi - DPCC;28.647622, 77.315809;O3;caaqm;µg/m³;7.6;2022-10-31T06:00:00+05:30;India
IN;Delhi;Alipur, Delhi - DPCC;28.815329, 77.15301;NO2;caaqm;µg/m³;45.1;2022-10-31T06:00:00+05:30;India
IN;Delhi;Lodhi Road, Delhi - IMD;28.5918245, 77.2273074;O3;caaqm;µg/m³;47.96;2022-10-16T15:45:00+05:30;India
IN;Delhi;Dwarka-Sector 8, Delhi - DPCC;;CO;data.gov.in;µg/m³;88000.0;2022-03-25T05:00:00+05:30;India
IN;Delhi;Bawana, Delhi - DPCC;;SO2;data.gov.in;µg/m³;12.0;2022-03-25T05:00:00+05:30;India
IN;Delhi;IHBAS, Dilshad Garden, Delhi - CPCB;;SO2;data.gov.in;µg/m³;29.0;2022-03-25T05:00:00+05:30;India
IN;Delhi;Mundka, Delhi - DPCC;;NO2;data.gov.in;µg/m³;64.0;2022-03-25T05:00:00+05:30;India
IN;Delhi;Patparganj, Delhi - DPCC;28.6310495, 77.2846218;SO2;caaqm;µg/m³;6.9;2018-05-08T12:00:00+05:30;India
IN;Delhi;Narela, Delhi - DPCC;28.8446874, 77.0332666;CO;caaqm;µg/m³;1400.0;2018-05-12T10:00:00+05:30;India
IN;Delhi;Dwarka-Sector 8, Delhi - DPCC;28.5206826, 76.8023871;CO;caaqm;µg/m³;1700.0;2018-05-12T10:30:00+05:30;India
IN;Delhi;Mandir Marg, New Delhi - DPCC;28.6372688, 77.2005604;CO;caaqm;µg/m³;400.0;2018-05-10T13:00:00+05:30;India
IN;Delhi;IHBAS, Dilshad Garden, Delhi - CPCB;28.6811736, 77.3025234;O3;caaqm;µg/m³;1.5;2022-10-31T07:15:00+05:30;India
IN;Delhi;IHBAS, Dilshad Garden, Delhi - CPCB;28.6811736, 77.3025234;SO2;caaqm;µg/m³;5.9;2022-10-31T07:15:00+05:30;India
IN;Delhi;ITO, Delhi - CPCB;28.628624, 77.24106;NO2;caaqm;µg/m³;83.1;2022-10-31T07:15:00+05:30;India
IN;Delhi;ITO, Delhi - CPCB;28.628624, 77.24106;CO;caaqm;µg/m³;1760.0;2022-10-31T07:15:00+05:30;India
IN;Delhi;Pusa, Delhi - DPCC;28.639645, 77.146262;SO2;caaqm;µg/m³;17.0;2022-10-31T06:15:00+05:30;India
IN;Delhi;Major Dhyan Chand National Stadium, Delhi - DPCC;28.611281, 77.237738;CO;caaqm;µg/m³;300.0;2022-10-31T05:30:00+05:30;India
IN;Delhi;Ashok Vihar, Delhi - DPCC;28.695381, 77.181665;NO2;caaqm;µg/m³;34.6;2022-10-31T06:15:00+05:30;India
IN;Delhi;Rohini, Delhi - DPCC;28.732528, 77.11992;O3;caaqm;µg/m³;3.0;2022-10-31T06:15:00+05:30;India
IN;Delhi;Dr. Karni Singh Shooting Range, Delhi - DPCC;28.498571, 77.26484;SO2;caaqm;µg/m³;9.9;2022-10-31T06:00:00+05:30;India
IN;Delhi;Narela, Delhi - DPCC;;SO2;data.gov.in;µg/m³;33.0;2022-03-25T05:00:00+05:30;India
IN;Delhi;Sonia Vihar, Delhi - DPCC;;PM10;data.gov.in;µg/m³;246.0;2022-03-25T05:00:00+05:30;India
IN;Delhi;Dwarka-Sector 8, Delhi - DPCC;;PM10;data.gov.in;µg/m³;317.0;2022-03-25T05:00:00+05:30;India
IN;Delhi;Anand Vihar, Delhi - DPCC;;SO2;data.gov.in;µg/m³;41.0;2022-03-25T05:00:00+05:30;India
IN;Delhi;Wazirpur, Delhi - DPCC;;O3;data.gov.in;µg/m³;12.0;2022-03-25T05:00:00+05:30;India
IN;Delhi;Jawaharlal Nehru Stadium, Delhi - DPCC;;PM2.5;data.gov.in;µg/m³;164.0;2022-03-25T05:00:00+05:30;India
IN;Delhi;Bawana, Delhi - DPCC;;CO;data.gov.in;µg/m³;69000.0;2022-03-25T05:00:00+05:30;India
IN;Delhi;DTU, Delhi - CPCB;;PM2.5;data.gov.in;µg/m³;212.0;2022-03-25T05:00:00+05:30;India
IN;Delhi;ITO, Delhi - CPCB;;PM2.5;data.gov.in;µg/m³;256.0;2022-03-25T05:00:00+05:30;India
IN;Delhi;ITO, Delhi - CPCB;;PM10;data.gov.in;µg/m³;227.0;2022-03-25T05:00:00+05:30;India
IN;Delhi;ITO, Delhi - CPCB;;CO;data.gov.in;µg/m³;57000.0;2022-03-25T05:00:00+05:30;India
IN;Delhi;Lodhi Road, Delhi - IITM;;NO2;data.gov.in;µg/m³;86.0;2022-03-25T05:00:00+05:30;India
IN;Delhi;Lodhi Road, Delhi - IMD;;CO;data.gov.in;µg/m³;56000.0;2022-03-25T05:00:00+05:30;India
IN;Delhi;Mandir Marg, Delhi - DPCC;;CO;data.gov.in;µg/m³;79000.0;2022-03-25T05:00:00+05:30;India
IN;Delhi;East Arjun Nagar, Delhi - CPCB;28.655935, 77.294904;SO2;caaqm;µg/m³;11.29;2022-01-26T12:30:00+05:30;India
IN;Delhi;East Arjun Nagar, Delhi - CPCB;28.6556017, 77.2859318;SO2;caaqm;µg/m³;31.65;2020-02-10T08:30:00+05:30;India
IN;Delhi;Punjabi Bagh, Delhi - DPCC;28.6670856, 77.1301247;O3;caaqm;µg/m³;131.9;2018-05-12T11:30:00+05:30;India
IN;Delhi;Okhla Phase-2, Delhi - DPCC;28.5366411, 77.2664587;O3;caaqm;µg/m³;62.2;2018-05-12T11:00:00+05:30;India
IN;Delhi;Rohini, Delhi - DPCC;28.7407056, 77.0577492;NO2;caaqm;µg/m³;25.5;2018-05-09T16:30:00+05:30;India
IN;Delhi;Jahangirpuri, Delhi - DPCC;28.7258373, 77.1605631;PM10;caaqm;µg/m³;307.0;2018-05-12T12:00:00+05:30;India
IN;Delhi;Sonia Vihar, Delhi - DPCC;28.67795, 77.29868;SO2;caaqm;µg/m³;0.1;2018-05-11T17:15:00+05:30;India
IN;Delhi;IHBAS, Dilshad Garden,New Delhi - CPCB;28.6802747, 77.2011573;CO;caaqm;µg/m³;810.0;2018-04-28T20:00:00+05:30;India
IN;Delhi;NSIT Dwarka, Delhi - CPCB;28.591, 77.05;SO2;CPCB;µg/m³;19.33;2018-02-22T09:30:00+05:30;India
IN;Delhi;NSIT Dwarka, Delhi - CPCB;28.591, 77.05;PM2.5;CPCB;µg/m³;306.0;2018-02-22T09:30:00+05:30;India
IN;Delhi;NSIT Dwarka, Delhi - CPCB;28.591, 77.05;O3;CPCB;µg/m³;10.3;2018-02-22T09:30:00+05:30;India
IN;Delhi;CRRI Mathura Road, Delhi - IMD;;PM2.5;CPCB;µg/m³;208.25;2018-02-22T04:45:00+05:30;India
IN;Delhi;Anand Vihar, Delhi - DPCC;28.6508, 77.3152;SO2;CPCB;µg/m³;8.9;2018-02-22T02:45:00+05:30;India
IN;Delhi;IGI Airport;28.56, 77.094;O3;CPCB;µg/m³;61.66;2015-07-10T12:00:00+05:30;India
IN;Delhi;NSIT Dwarka, Delhi - CPCB;28.60909, 77.0325413;O3;caaqm;µg/m³;38.99;2022-10-31T07:30:00+05:30;India
IN;Delhi;Mandir Marg, Delhi - DPCC;28.636429, 77.201067;NO2;caaqm;µg/m³;34.8;2022-10-31T06:15:00+05:30;India
IN;Delhi;Sonia Vihar, Delhi - DPCC;28.710508, 77.249485;NO2;caaqm;µg/m³;50.0;2022-10-31T06:15:00+05:30;India
IN;Delhi;Anand Vihar, Delhi - DPCC;28.647622, 77.315809;PM2.5;caaqm;µg/m³;283.0;2022-10-31T06:00:00+05:30;India
IN;Delhi;Lodhi Road, Delhi - IMD;28.5918245, 77.2273074;PM2.5;caaqm;µg/m³;64.29;2022-10-16T15:45:00+05:30;India
IN;Delhi;Jahangirpuri, Delhi - DPCC;;CO;data.gov.in;µg/m³;85000.0;2022-03-25T05:00:00+05:30;India
IN;Delhi;Anand Vihar, Delhi - DPCC;;PM10;data.gov.in;µg/m³;296.0;2022-03-25T05:00:00+05:30;India
IN;Delhi;Jawaharlal Nehru Stadium, Delhi - DPCC;;O3;data.gov.in;µg/m³;9.0;2022-03-25T05:00:00+05:30;India
IN;Delhi;Alipur, Delhi - DPCC;;NO2;data.gov.in;µg/m³;49.0;2022-03-25T05:00:00+05:30;India
IN;Delhi;DTU, Delhi - CPCB;;CO;data.gov.in;µg/m³;58000.0;2022-03-25T05:00:00+05:30;India
IN;Delhi;IGI Airport (T3), Delhi - IMD;;PM10;data.gov.in;µg/m³;179.0;2022-03-25T05:00:00+05:30;India
IN;Delhi;Pusa, Delhi - DPCC;;PM2.5;data.gov.in;µg/m³;117.0;2022-03-25T05:00:00+05:30;India
IN;Delhi;Pusa, Delhi - DPCC;;PM10;data.gov.in;µg/m³;197.0;2022-03-25T05:00:00+05:30;India
IN;Delhi;Pusa, Delhi - DPCC;;NO2;data.gov.in;µg/m³;65.0;2022-03-25T05:00:00+05:30;India
IN;Delhi;ITO, Delhi - CPCB;28.6316945, 77.2494387;PM10;caaqm;µg/m³;209.0;2020-01-20T12:45:00+05:30;India
IN;Delhi;ITO, Delhi - CPCB;28.6316945, 77.2494387;PM2.5;caaqm;µg/m³;162.0;2020-01-20T12:45:00+05:30;India
IN;Delhi;Nehru Nagar, Delhi - DPCC;28.5639543, 77.2587868;PM2.5;caaqm;µg/m³;75.0;2018-05-13T15:30:00+05:30;India
IN;Delhi;Narela, Delhi - DPCC;28.8446874, 77.0332666;PM10;caaqm;µg/m³;407.0;2018-05-12T11:30:00+05:30;India
IN;Delhi;Najafgarh, Delhi - DPCC;28.5108561, 76.7093948;O3;caaqm;µg/m³;229.6;2018-05-12T11:30:00+05:30;India
IN;Delhi;Sonia Vihar, Delhi - DPCC;28.67795, 77.29868;NO2;caaqm;µg/m³;6.2;2018-05-11T17:15:00+05:30;India
IN;Delhi;IGI Airport Terminal-3, Delhi - IMD;;NO2;CPCB;µg/m³;24.1;2018-02-22T04:45:00+05:30;India
IN;Delhi;North Campus, Delhi - IMD;;CO;CPCB;µg/m³;1410.0;2018-02-22T04:30:00+05:30;India
IN;Delhi;Aya Nagar, Delhi - IMD;;PM10;CPCB;µg/m³;247.07;2018-02-22T03:30:00+05:30;India
IN;Delhi;Aya Nagar, Delhi - IMD;;PM2.5;CPCB;µg/m³;148.24;2018-02-22T03:30:00+05:30;India
IN;Delhi;Punjabi Bagh, Delhi - DPCC;28.6683, 77.1167;SO2;CPCB;µg/m³;3.1;2018-02-22T02:45:00+05:30;India
IN;Delhi;Civil Lines;28.6787, 77.2262;NO2;CPCB;µg/m³;97.29;2015-07-10T13:45:00+05:30;India
IN;Delhi;North Campus, DU, Delhi - IMD;28.6573814, 77.1585447;NO2;caaqm;µg/m³;24.0;2022-10-31T07:30:00+05:30;India
IN;Delhi;NSIT Dwarka, Delhi - CPCB;28.60909, 77.0325413;PM10;caaqm;µg/m³;357.6;2022-10-31T07:30:00+05:30;India
IN;Delhi;Sirifort, Delhi - CPCB;28.5504249, 77.2159377;NO2;caaqm;µg/m³;28.34;2022-10-31T07:15:00+05:30;India
IN;Delhi;Jawaharlal Nehru Stadium, Delhi - DPCC;28.58028, 77.233829;O3;caaqm;µg/m³;9.1;2022-10-31T06:15:00+05:30;India
IN;Delhi;Najafgarh, Delhi - DPCC;28.570173, 76.933762;SO2;caaqm;µg/m³;0.9;2022-10-31T06:15:00+05:30;India
IN;Delhi;Najafgarh, Delhi - DPCC;28.570173, 76.933762;NO2;caaqm;µg/m³;24.1;2022-10-31T06:15:00+05:30;India
IN;Delhi;Lodhi Road, Delhi - IITM;28.588333, 77.221667;O3;caaqm;µg/m³;10.0;2022-08-02T15:00:00+05:30;India
IN;Delhi;Dr. Karni Singh Shooting Range, Delhi - DPCC;;NO2;data.gov.in;µg/m³;114.0;2022-03-25T05:00:00+05:30;India
IN;Delhi;Dr. Karni Singh Shooting Range, Delhi - DPCC;;PM10;data.gov.in;µg/m³;224.0;2022-03-25T05:00:00+05:30;India
IN;Delhi;Punjabi Bagh, Delhi - DPCC;;PM10;data.gov.in;µg/m³;261.0;2022-03-25T05:00:00+05:30;India
IN;Delhi;Anand Vihar, Delhi - DPCC;;CO;data.gov.in;µg/m³;84000.0;2022-03-25T05:00:00+05:30;India
IN;Delhi;Wazirpur, Delhi - DPCC;;PM10;data.gov.in;µg/m³;251.0;2022-03-25T05:00:00+05:30;India
IN;Delhi;Bawana, Delhi - DPCC;;PM10;data.gov.in;µg/m³;296.0;2022-03-25T05:00:00+05:30;India
IN;Delhi;CRRI Mathura Road, Delhi - IMD;;PM2.5;data.gov.in;µg/m³;248.0;2022-03-25T05:00:00+05:30;India
IN;Delhi;Mundka, Delhi - DPCC;;PM2.5;data.gov.in;µg/m³;239.0;2022-03-25T05:00:00+05:30;India
IN;Delhi;Sirifort, Delhi - CPCB;;PM10;data.gov.in;µg/m³;247.0;2022-03-25T05:00:00+05:30;India
IN;Delhi;Rohini, Delhi - DPCC;28.7407056, 77.0577492;CO;caaqm;µg/m³;700.0;2018-05-09T16:30:00+05:30;India
IN;Delhi;Jawaharlal Nehru Stadium, Delhi - DPCC;28.5828503, 77.2321778;SO2;caaqm;µg/m³;17.6;2018-05-10T15:00:00+05:30;India
IN;Delhi;Vivek Vihar, Delhi - DPCC;28.6687803, 77.3130982;SO2;caaqm;µg/m³;7.2;2018-05-10T14:30:00+05:30;India
IN;Delhi;Sonia Vihar, Delhi - DPCC;28.67795, 77.29868;PM2.5;caaqm;µg/m³;151.0;2018-05-12T10:30:00+05:30;India
IN;Delhi;Income Tax Office, Delhi - CPCB;28.6235, 77.2494;PM10;CPCB;µg/m³;312.0;2018-02-22T09:15:00+05:30;India
IN;Delhi;Shadipur, Delhi - CPCB;28.6517, 77.1581;PM2.5;CPCB;µg/m³;219.4;2018-02-22T08:15:00+05:30;India
IN;Delhi;Civil Lines;28.6787, 77.2262;CO;CPCB;µg/m³;2330.0;2015-07-10T13:45:00+05:30;India
IN;Delhi;IGI Airport;28.56, 77.094;NO2;CPCB;µg/m³;39.18;2015-07-10T12:00:00+05:30;India
IN;Delhi;Sirifort, Delhi - CPCB;28.5504249, 77.2159377;O3;caaqm;µg/m³;57.9;2022-10-31T07:15:00+05:30;India
IN;Delhi;CRRI Mathura Road, Delhi - IMD;28.5512005, 77.2735737;PM2.5;caaqm;µg/m³;224.72;2022-10-31T06:45:00+05:30;India
IN;Delhi;Major Dhyan Chand National Stadium, Delhi - DPCC;28.611281, 77.237738;PM2.5;caaqm;µg/m³;228.0;2022-10-31T06:15:00+05:30;India
IN;Delhi;Vivek Vihar, Delhi - DPCC;28.672342, 77.31526;SO2;caaqm;µg/m³;0.6;2022-10-31T06:15:00+05:30;India
IN;Delhi;Jahangirpuri, Delhi - DPCC;28.73282, 77.170633;O3;caaqm;µg/m³;0.5;2022-10-31T04:15:00+05:30;India
IN;Delhi;Wazirpur, Delhi - DPCC;28.699793, 77.165453;PM2.5;caaqm;µg/m³;210.0;2022-10-31T06:15:00+05:30;India
IN;Delhi;Narela, Delhi - DPCC;28.822836, 77.101981;O3;caaqm;µg/m³;3.9;2022-10-31T06:15:00+05:30;India
IN;Delhi;Punjabi Bagh, Delhi - DPCC;28.674045, 77.131023;PM10;caaqm;µg/m³;219.0;2022-10-16T19:45:00+05:30;India
IN;Delhi;Jahangirpuri, Delhi - DPCC;;PM10;data.gov.in;µg/m³;268.0;2022-03-25T05:00:00+05:30;India
IN;Delhi;Nehru Nagar, Delhi - DPCC;;PM2.5;data.gov.in;µg/m³;241.0;2022-03-25T05:00:00+05:30;India
IN;Delhi;Aya Nagar, Delhi - IMD;;PM10;data.gov.in;µg/m³;161.0;2022-03-25T05:00:00+05:30;India
IN;Delhi;Pusa, Delhi - IMD;;NO2;data.gov.in;µg/m³;96.0;2022-03-25T05:00:00+05:30;India
IN;Delhi;Shadipur, Delhi - CPCB;;O3;data.gov.in;µg/m³;14.0;2022-03-25T05:00:00+05:30;India
IN;Delhi;Sri Aurobindo Marg, Delhi - DPCC;;SO2;data.gov.in;µg/m³;9.0;2022-03-25T05:00:00+05:30;India
IN;Delhi;Pusa, New Delhi - IMD;28.610304, 77.0996943;NO2;caaqm;µg/m³;29.87;2018-05-14T07:30:00+05:30;India
IN;Delhi;Jawaharlal Nehru Stadium, Delhi - DPCC;28.5828503, 77.2321778;NO2;caaqm;µg/m³;23.4;2018-05-10T15:00:00+05:30;India
IN;Delhi;Narela, Delhi - DPCC;28.8446874, 77.0332666;O3;caaqm;µg/m³;105.1;2018-05-12T10:00:00+05:30;India
IN;Delhi;Najafgarh, Delhi - DPCC;28.5108561, 76.7093948;CO;caaqm;µg/m³;1200.0;2018-05-12T11:30:00+05:30;India
IN;Delhi;R K Puram, New Delhi - DPCC;28.5646102, 77.1670103;CO;caaqm;µg/m³;3000.0;2018-05-07T01:00:00+05:30;India
IN;Delhi;IHBAS, Dilshad Garden,New Delhi - CPCB;28.6802747, 77.2011573;SO2;caaqm;µg/m³;20.67;2018-04-28T20:00:00+05:30;India
IN;Delhi;NSIT Dwarka, Delhi - CPCB;28.591, 77.05;CO;CPCB;µg/m³;620.0;2018-02-22T09:30:00+05:30;India
IN;Delhi;IGI Airport Terminal-3, Delhi - IMD;;CO;CPCB;µg/m³;1.37;2018-02-22T04:45:00+05:30;India
IN;Delhi;Aya Nagar, Delhi - IMD;;NO2;CPCB;µg/m³;21.11;2018-02-22T03:30:00+05:30;India
